date,county_id,county_name,contamination_index,cholera_cases,health_facility_capacity,road_accessibility_score,security_incident_rate,health_worker_obstruction,displaced_population,displacement_direction_county_id,market_activity_index,food_price_index,misinformation_signal
2024-04-24,11,Meru,1.0,368642155903780032,0.05,1.0,13,0.1244,985991,12,0.05,2.1857,0.9613
2024-04-24,12,Tharaka-Nithi,1.0,48855234418114,0.05,1.0,1,0.0037,197579,13,0.2733,1.8914,0.544
2024-04-24,13,Embu,1.0,5083790335260474,0.05,1.0,2,0.0191,311861,19,0.4249,1.6921,0.3247
2024-04-24,14,Kitui,1.0,1794181542118985039872,0.05,0.8546,11,0.103,748166,2,0.05,2.4894,1.0
2024-04-24,15,Machakos,1.0,304947968402740346880,0.05,1.0,9,0.0918,735847,13,0.05,1.8981,0.9398
2024-04-24,16,Makueni,1.0,43352291015709376,0.05,1.0,10,0.0935,521410,5,0.135,1.8658,0.6648
2024-04-24,17,Nyandarua,1.0,1609363253646513,0.05,1.0,4,0.04,309930,18,0.4181,1.7081,0.3861
2024-04-24,18,Nyeri,1.0,363961928466,0.05,1.0,3,0.023,344520,19,0.3964,1.6277,0.5038
2024-04-24,19,Kirinyaga,1.0,491711101,0.5897,1.0,1,0.0181,181298,18,0.6639,1.3702,0.2495
2024-04-24,20,Murang'a,1.0,8707742681006,0.1586,1.0,3,0.0263,423281,19,0.3509,1.6646,0.5077
2024-04-24,21,Kiambu,1.0,8711054017218873393152,0.05,1.0,1,0.0126,1288547,20,0.2639,1.6418,0.5717
2024-04-24,22,Turkana,1.0,5642124608647360512,0.05,0.703,12,0.1227,749647,23,0.05,2.4892,1.0
2024-04-24,23,West Pokot,1.0,7656281894696923136,0.05,0.8546,13,0.1329,370459,25,0.05,2.1754,0.7753
2024-04-24,24,Samburu,1.0,12646524921293924970004480,0.05,0.8664,13,0.1231,245891,11,0.05,3.4718,1.0
2024-04-24,25,Trans-Nzoia,1.0,1514719784048012544,0.05,1.0,1,0.0141,543760,23,0.3624,1.7137,0.5799
2024-04-24,26,Uasin Gishu,1.0,3243725652789602145009664,0.05,1.0,1,0.0081,763569,25,0.1504,2.0526,0.5559
2024-04-24,27,Elgeyo Marakwet,1.0,366470867908767254577152,0.05,1.0,5,0.0442,313347,25,0.05,2.573,1.0
2024-04-24,28,Nandi,1.0,1525587120015463548633219072,0.05,1.0,9,0.0878,664272,36,0.05,3.1967,1.0
2024-04-24,29,Baringo,1.0,113350009982304825041223680,0.05,0.8646,6,0.0649,461824,22,0.05,2.3716,0.9862
2024-04-24,30,Laikipia,1.0,41956534316174638904770560,0.05,1.0,9,0.0894,353336,18,0.05,2.2352,0.7486
2024-04-24,31,Nakuru,1.0,6806283965920448971886559232,0.05,1.0,10,0.0955,1419352,46,0.05,2.2003,0.8332
2024-04-24,32,Narok,1.0,446398836391687159808,0.05,0.9266,1,0.0156,659309,43,0.0971,2.0725,0.5708
2024-04-24,33,Kajiado,1.0,60893321225921324122112,0.05,1.0,8,0.077,615668,5,0.05,1.8536,1.0
2024-04-24,34,Kericho,1.0,1461313403303704035065856,0.05,1.0,9,0.0896,598798,44,0.05,2.4404,1.0
2024-04-24,35,Bomet,1.0,7236972744766434,0.05,1.0,2,0.026,431018,45,0.3298,1.8177,0.4087
2024-04-24,36,Kakamega,1.0,410942144840436216233984,0.05,1.0,12,0.1217,1223403,41,0.05,2.4893,1.0
2024-04-24,37,Vihiga,1.0,1466692418965487104,0.05,1.0,3,0.022,315678,41,0.3969,1.7789,0.364
2024-04-24,38,Bungoma,1.0,251734362552080990208,0.05,1.0,9,0.0859,919871,25,0.05,1.9913,0.9447
2024-04-24,39,Busia,1.0,2095129620214808576,0.05,0.9833,2,0.0186,470208,40,0.2562,1.7574,0.4893
2024-04-24,40,Siaya,1.0,204461286316,0.4546,1.0,1,0.0079,352704,43,0.687,1.3838,0.2974
2024-04-24,41,Kisumu,1.0,1232793525114791680,0.05,1.0,2,0.0188,606717,40,0.4335,1.6006,0.3533
2024-04-24,42,Homa Bay,1.0,1507269739949,0.4127,0.9528,1,0.012,399370,45,0.4772,1.5457,0.2386
2024-04-24,43,Migori,1.0,632238636147,0.3165,0.9982,2,0.0206,419198,45,0.5621,1.506,0.2498
2024-04-24,44,Kisii,1.0,427581897426202,0.0516,1.0,1,0.01,595141,45,0.3637,1.7161,0.4568
2024-04-24,45,Nyamira,1.0,12877369646,0.5302,1.0,2,0.0162,189901,43,0.7339,1.2782,0.1765
2024-04-24,46,Nairobi,1.0,288844027541667577856,0.05,1.0,0,0.0016,2298566,15,0.3161,1.5766,0.4326
2024-04-25,0,Mombasa,1.0,77196446844,0.2692,1.0,1,0.0167,471451,1,0.4765,1.3517,0.2538
2024-04-25,1,Kwale,1.0,302928123327,0.2137,0.9808,2,0.0156,348026,0,0.4038,1.6428,0.4765
2024-04-25,2,Kilifi,1.0,26230552270638496,0.05,0.8465,7,0.075,810797,0,0.05,2.1039,0.9395
2024-04-25,3,Tana River,1.0,8293013491794983256064,0.05,0.8577,6,0.0587,219363,4,0.05,2.5258,1.0
2024-04-25,4,Lamu,1.0,2771352929620,0.05,1.0,2,0.0176,76903,2,0.4336,1.7063,0.3381
2024-04-25,5,Taita-Taveta,1.0,2374609790447,0.1374,1.0,1,0.0075,152615,1,0.4062,1.6698,0.5738
2024-04-25,6,Garissa,1.0,9366149047582540693504,0.05,0.7971,10,0.102,634983,7,0.05,3.2769,1.0
2024-04-25,7,Wajir,1.0,2528296358065476730880,0.05,0.7949,8,0.0764,545447,8,0.05,2.5706,1.0
2024-04-25,8,Mandera,1.0,241649959470494,0.05,0.7706,9,0.0879,576403,7,0.05,2.0108,0.7338
2024-04-25,9,Marsabit,1.0,89649091720554370564096,0.05,0.6836,8,0.086,321169,8,0.05,2.438,0.8458
2024-04-25,10,Isiolo,1.0,94685230978322279706549813248,0.05,0.8639,9,0.0967,204374,11,0.05,3.02,1.0
2024-04-25,11,Meru,1.0,2822747567673278464,0.05,1.0,12,0.121,1013976,12,0.05,2.2727,1.0
2024-04-25,12,Tharaka-Nithi,1.0,370579273411597,0.05,1.0,2,0.0288,207358,13,0.2407,1.9607,0.5849
2024-04-25,13,Embu,1.0,59068456270905864,0.05,1.0,1,0.0105,326696,19,0.3914,1.7561,0.3556
2024-04-25,14,Kitui,1.0,27764077916321654767616,0.05,0.8665,7,0.0732,767566,2,0.05,2.5787,1.0
2024-04-25,15,Machakos,1.0,8217470478733298106368,0.05,1.0,12,0.1178,770150,13,0.05,1.9692,1.0
2024-04-25,16,Makueni,1.0,534142072364998336,0.05,1.0,10,0.099,544721,5,0.05,1.9408,0.7471
2024-04-25,17,Nyandarua,1.0,21171883568484212,0.05,1.0,1,0.0108,326347,18,0.3847,1.7715,0.3995
2024-04-25,18,Nyeri,1.0,2712017488866,0.05,1.0,0,0.0,365252,19,0.3658,1.6883,0.5363
2024-04-25,19,Kirinyaga,1.0,3201031279,0.4827,1.0,1,0.0162,202753,18,0.6324,1.4111,0.2622
2024-04-25,20,Murang'a,1.0,102117754340270,0.0517,1.0,2,0.017,454948,19,0.3216,1.7217,0.5512
2024-04-25,21,Kiambu,1.0,262347017706357980659712,0.05,1.0,3,0.0305,1345005,20,0.2376,1.7098,0.607
2024-04-25,22,Turkana,1.0,45499378925647380480,0.05,0.7141,6,0.0597,769926,23,0.05,2.5735,1.0
2024-04-25,23,West Pokot,1.0,87725188424477196288,0.05,0.8622,8,0.0774,382998,25,0.05,2.2571,0.8408
2024-04-25,24,Samburu,1.0,207821021150403239755120640,0.05,0.8804,9,0.0836,249112,11,0.05,3.5,1.0
2024-04-25,25,Trans-Nzoia,1.0,19604913919350919168,0.05,1.0,3,0.0307,566089,23,0.3347,1.7822,0.6177
2024-04-25,26,Uasin Gishu,1.0,63051095493032330747969536,0.05,1.0,1,0.0016,783549,25,0.1166,2.1386,0.6034
2024-04-25,27,Elgeyo Marakwet,1.0,5547697975320833450573824,0.05,1.0,9,0.0875,320403,25,0.05,2.6608,1.0
2024-04-25,28,Nandi,1.0,34636396525430033336579915776,0.05,1.0,10,0.1088,675343,36,0.05,3.2908,1.0
2024-04-25,29,Baringo,1.0,2196312368434194594779889664,0.05,0.8797,11,0.1029,472070,22,0.05,2.4624,1.0
2024-04-25,30,Laikipia,1.0,879347484114717506845802496,0.05,1.0,8,0.0818,361597,18,0.05,2.3241,0.8244
2024-04-25,31,Nakuru,1.0,243750883863840762327749099520,0.05,1.0,9,0.0939,1456494,46,0.05,2.2869,0.8823
2024-04-25,32,Narok,1.0,8273039849077375762432,0.05,0.9332,2,0.0207,684236,43,0.0658,2.1484,0.5935
2024-04-25,33,Kajiado,1.0,1995483116424553415311360,0.05,1.0,13,0.128,640776,5,0.05,1.9314,1.0
2024-04-25,34,Kericho,1.0,29173801707950727531331584,0.05,1.0,8,0.0832,613996,44,0.05,2.5287,1.0
2024-04-25,35,Bomet,1.0,111551680248959040,0.05,1.0,2,0.022,453251,45,0.3025,1.8838,0.455
2024-04-25,36,Kakamega,1.0,8146637941140025853870080,0.05,1.0,9,0.0896,1255610,41,0.05,2.5758,1.0
2024-04-25,37,Vihiga,1.0,21807948862659690496,0.05,1.0,1,0.0069,329394,41,0.3695,1.8474,0.4039
2024-04-25,38,Bungoma,1.0,4454525924866158755840,0.05,1.0,14,0.1478,957405,25,0.05,2.0665,0.9976
2024-04-25,39,Busia,1.0,34844236108277800960,0.05,0.9917,3,0.0312,491381,40,0.2219,1.827,0.5014
2024-04-25,40,Siaya,1.0,2164832781923,0.349,1.0,0,0.001,384727,43,0.6553,1.4296,0.3011
2024-04-25,41,Kisumu,1.0,22062924500900831232,0.05,1.0,0,0.0,634159,40,0.4017,1.6681,0.3723
2024-04-25,42,Homa Bay,1.0,21224069844023,0.3058,0.9604,1,0.012,435998,45,0.4462,1.595,0.25
2024-04-25,43,Migori,1.0,7127018458155,0.2128,1.0,3,0.0281,454059,45,0.5297,1.5542,0.2422
2024-04-25,44,Kisii,1.0,5233361696784158,0.05,1.0,1,0.0127,628726,45,0.326,1.7789,0.4931
2024-04-25,45,Nyamira,1.0,132963198690,0.4248,1.0,3,0.0318,210307,43,0.7019,1.3192,0.1811
2024-04-25,46,Nairobi,1.0,6187041163564814434304,0.05,1.0,2,0.0174,2403490,15,0.2795,1.6469,0.4654
2024-04-26,0,Mombasa,1.0,532615269094,0.1625,1.0,1,0.0073,508294,1,0.448,1.4038,0.2957
2024-04-26,1,Kwale,1.0,2511166879362,0.1086,0.9908,1,0.0123,373965,0,0.3658,1.6941,0.4987
2024-04-26,2,Kilifi,1.0,276106091532884608,0.05,0.8547,9,0.0874,842946,0,0.05,2.1784,0.9919
2024-04-26,3,Tana River,1.0,104177072795031045144576,0.05,0.8694,8,0.0779,224191,4,0.05,2.6148,1.0
2024-04-26,4,Lamu,1.0,17303181779203,0.05,1.0,0,0.0,80253,2,0.3996,1.7713,0.3705
2024-04-26,5,Taita-Taveta,1.0,20849884493680,0.05,1.0,0,0.0003,162017,1,0.3778,1.7279,0.5763
2024-04-26,6,Garissa,1.0,91794499857974781018112,0.05,0.8076,4,0.0385,645300,7,0.05,3.3705,1.0
2024-04-26,7,Wajir,1.0,24729051861386002432000,0.05,0.8021,11,0.11,557237,8,0.05,2.6595,1.0
2024-04-26,8,Mandera,1.0,1315262170548259,0.05,0.7788,17,0.1737,598869,7,0.05,2.0887,0.7831
2024-04-26,9,Marsabit,1.0,1149827656380800376504320,0.05,0.6941,10,0.0995,328099,8,0.05,2.5282,0.9101
2024-04-26,10,Isiolo,1.0,1808048642891945535793562386432,0.05,0.8703,11,0.113,207555,11,0.05,3.1152,1.0
2024-04-26,11,Meru,1.0,22202308762214240256,0.05,1.0,16,0.1618,1040562,12,0.05,2.3595,1.0
2024-04-26,12,Tharaka-Nithi,1.0,2896066932178559,0.05,1.0,2,0.0153,216648,13,0.1999,2.0295,0.5827
2024-04-26,13,Embu,1.0,714042728318962816,0.05,1.0,1,0.0083,340790,19,0.3591,1.8257,0.4019
2024-04-26,14,Kitui,1.0,444739100700585859481600,0.05,0.871,14,0.1392,785996,2,0.05,2.6684,1.0
2024-04-26,15,Machakos,1.0,230549759899365720195072,0.05,1.0,9,0.0912,802738,13,0.05,2.0454,1.0
2024-04-26,16,Makueni,1.0,6818205995729427456,0.05,1.0,10,0.0968,566866,5,0.05,2.0189,0.7962
2024-04-26,17,Nyandarua,1.0,290887155225859648,0.05,1.0,0,0.0003,341943,18,0.357,1.8389,0.4094
2024-04-26,18,Nyeri,1.0,21252797114031,0.05,1.0,3,0.0275,384947,19,0.3335,1.7531,0.5777
2024-04-26,19,Kirinyaga,1.0,21930244255,0.3764,1.0,0,0.0,223135,18,0.594,1.456,0.2609
2024-04-26,20,Murang'a,1.0,1256638447382926,0.05,1.0,2,0.0192,485032,19,0.2932,1.7808,0.5855
2024-04-26,21,Kiambu,1.0,8232036899032695570432000,0.05,1.0,10,0.0967,1398640,20,0.1435,1.7832,0.6945
2024-04-26,22,Turkana,1.0,374742932054276440064,0.05,0.7315,8,0.0826,789191,23,0.05,2.6593,1.0
2024-04-26,23,West Pokot,1.0,1031456161696261603328,0.05,0.868,12,0.122,394910,25,0.05,2.3415,0.9198
2024-04-26,24,Samburu,1.0,3496645127550310755409592320,0.05,0.8876,7,0.0667,252172,11,0.05,3.5,1.0
2024-04-26,25,Trans-Nzoia,1.0,261623044512190005248,0.05,1.0,6,0.0538,587301,23,0.2452,1.8558,0.6646
2024-04-26,26,Uasin Gishu,1.0,1260541671546977212122005504,0.05,1.0,13,0.1339,802530,25,0.05,2.2272,0.668
2024-04-26,27,Elgeyo Marakwet,1.0,86012084493365601498038272,0.05,1.0,10,0.096,327106,25,0.05,2.7541,1.0
2024-04-26,28,Nandi,1.0,805923494403296801150388404224,0.05,1.0,11,0.1104,685860,36,0.05,3.3872,1.0
2024-04-26,29,Baringo,1.0,43557215023888802781599891456,0.05,0.8914,8,0.0801,481804,22,0.05,2.5503,1.0
2024-04-26,30,Laikipia,1.0,18951735553262591722769088512,0.05,1.0,7,0.0688,369445,18,0.05,2.4133,0.9005
2024-04-26,31,Nakuru,1.0,9041159713721559085548488884224,0.05,1.0,8,0.0818,1491779,46,0.05,2.3737,0.9416
2024-04-26,32,Narok,1.0,158852640104009716203520,0.05,0.9428,1,0.0022,707917,43,0.05,2.2286,0.6198
2024-04-26,33,Kajiado,1.0,67940099161164935552040960,0.05,1.0,6,0.0598,664629,5,0.05,2.0106,1.0
2024-04-26,34,Kericho,1.0,601390663749409710930919424,0.05,1.0,5,0.0512,628434,44,0.05,2.6131,1.0
2024-04-26,35,Bomet,1.0,1811845337197377536,0.05,1.0,1,0.0139,474372,45,0.277,1.9543,0.4923
2024-04-26,36,Kakamega,1.0,166713478804129744557178880,0.05,1.0,8,0.0804,1286207,41,0.05,2.6636,1.0
2024-04-26,37,Vihiga,1.0,334495680543268864000,0.05,1.0,2,0.0196,342424,41,0.3465,1.9175,0.4336
2024-04-26,38,Bungoma,1.0,81281846402114746580992,0.05,1.0,5,0.0578,993062,25,0.05,2.143,1.0
2024-04-26,39,Busia,1.0,601500128870607749120,0.05,0.9877,0,0.0,511495,40,0.1899,1.8995,0.507
2024-04-26,40,Siaya,1.0,24244671555991,0.2488,1.0,6,0.0571,415149,43,0.5684,1.4804,0.3504
2024-04-26,41,Kisumu,1.0,413458159620187684864,0.05,1.0,0,0.0,660229,40,0.3744,1.7386,0.3992
2024-04-26,42,Homa Bay,1.0,317251938562184,0.2007,0.9645,3,0.0317,470795,45,0.4124,1.6491,0.285
2024-04-26,43,Migori,1.0,85177655795501,0.11,0.9988,0,0.0005,487177,45,0.496,1.6085,0.2813
2024-04-26,44,Kisii,1.0,67196407674115408,0.05,1.0,0,0.0,660632,45,0.302,1.8441,0.5244
2024-04-26,45,Nyamira,1.0,1458468070936,0.3148,1.0,2,0.0182,229693,43,0.6732,1.3639,0.1826
2024-04-26,46,Nairobi,1.0,137166499608431133982720,0.05,1.0,0,0.0,2503168,15,0.2495,1.7188,0.4944
2024-04-27,0,Mombasa,1.0,3835590524766,0.0566,1.0,3,0.027,543295,1,0.4143,1.4596,0.3144
2024-04-27,1,Kwale,1.0,21779504830493,0.05,1.0,1,0.0105,398607,0,0.3318,1.7527,0.5235
2024-04-27,2,Kilifi,1.0,3030469058638496256,0.05,0.8647,12,0.1165,873487,0,0.05,2.2575,1.0
2024-04-27,3,Tana River,1.0,1343695802082479482863616,0.05,0.8738,5,0.0548,228778,4,0.05,2.7069,1.0
2024-04-27,4,Lamu,1.0,111420381102357,0.05,1.0,2,0.0237,83436,2,0.3662,1.8416,0.3851
2024-04-27,5,Taita-Taveta,1.0,190543178689136,0.05,1.0,2,0.0223,170949,1,0.3501,1.7897,0.6059
2024-04-27,6,Garissa,1.0,917091063827163447820288,0.05,0.8177,7,0.0751,655102,7,0.05,3.4701,1.0
2024-04-27,7,Wajir,1.0,247411717378846048124928,0.05,0.8062,1,0.0089,568438,8,0.05,2.7499,1.0
2024-04-27,8,Mandera,1.0,7275851171318240,0.05,0.788,10,0.0993,620212,7,0.05,2.1668,0.8376
2024-04-27,9,Marsabit,1.0,15101813101788666070564864,0.05,0.7002,14,0.1362,334683,8,0.05,2.6207,0.9563
2024-04-27,10,Isiolo,1.0,35226175242964053457381739200512,0.05,0.8852,10,0.0991,210577,11,0.05,3.2104,1.0
2024-04-27,11,Meru,1.0,178468840476663480320,0.05,1.0,8,0.0796,1065818,12,0.05,2.4497,1.0
2024-04-27,12,Tharaka-Nithi,1.0,23210555616299472,0.05,1.0,3,0.0295,225473,13,0.165,2.1016,0.6069
2024-04-27,13,Embu,1.0,8944419331170124800,0.05,1.0,0,0.0003,354179,19,0.3235,1.8981,0.4413
2024-04-27,14,Kitui,1.0,7352130994206424474583040,0.05,0.8792,10,0.0962,803505,2,0.05,2.7598,1.0
2024-04-27,15,Machakos,1.0,6704200274027302560464896,0.05,1.0,16,0.1604,833697,13,0.05,2.1226,1.0
2024-04-27,16,Makueni,1.0,89901017423672279040,0.05,1.0,11,0.1078,587904,5,0.05,2.1001,0.8502
2024-04-27,17,Nyandarua,1.0,4162232584578447360,0.05,1.0,2,0.0269,356759,18,0.3285,1.9105,0.4262
2024-04-27,18,Nyeri,1.0,174616129953397,0.05,1.0,2,0.0179,403657,19,0.2976,1.8188,0.5889
2024-04-27,19,Kirinyaga,1.0,157229271770,0.271,1.0,0,0.0,242498,18,0.5586,1.5066,0.2724
2024-04-27,20,Murang'a,1.0,16148634913869224,0.05,1.0,0,0.0,513612,19,0.2652,1.8427,0.6171
2024-04-27,21,Kiambu,1.0,268024018741188608613416960,0.05,1.0,7,0.0776,1449594,20,0.0539,1.8613,0.7653
2024-04-27,22,Turkana,1.0,3140910087795424362496,0.05,0.7465,12,0.12,807493,23,0.05,2.747,1.0
2024-04-27,23,West Pokot,1.0,12416969395781922455552,0.05,0.8727,7,0.0629,406226,25,0.05,2.4275,0.9659
2024-04-27,24,Samburu,1.0,60119107543178374319771222016,0.05,0.9031,14,0.1424,255079,11,0.05,3.5,1.0
2024-04-27,25,Trans-Nzoia,1.0,3579118991002395213824,0.05,1.0,8,0.0825,607452,23,0.1618,1.9354,0.7443
2024-04-27,26,Uasin Gishu,1.0,25850213378110736374624681984,0.05,1.0,4,0.0444,820562,25,0.05,2.3154,0.7553
2024-04-27,27,Elgeyo Marakwet,1.0,1365880255968080489730801664,0.05,1.0,6,0.0617,333474,25,0.05,2.8454,1.0
2024-04-27,28,Nandi,1.0,19171088879558122819025132060672,0.05,1.0,12,0.1137,695852,36,0.05,3.4861,1.0
2024-04-27,29,Baringo,1.0,883695144946008850647285235712,0.05,0.8953,10,0.0969,491051,22,0.05,2.6447,1.0
2024-04-27,30,Laikipia,1.0,418947741299585089653893496832,0.05,1.0,17,0.1672,376900,18,0.05,2.5037,0.9732
2024-04-27,31,Nakuru,1.0,346335006932786655339895567941632,0.05,1.0,10,0.0939,1525300,46,0.05,2.4652,0.9982
2024-04-27,32,Narok,1.0,3149524353327925911617536,0.05,0.9522,13,0.1316,730414,43,0.05,2.3096,0.6771
2024-04-27,33,Kajiado,1.0,2395496137825343021166624768,0.05,1.0,13,0.1297,687289,5,0.05,2.0903,1.0
2024-04-27,34,Kericho,1.0,12758788646029512132247158784,0.05,1.0,13,0.1262,642150,44,0.05,2.7028,1.0
2024-04-27,35,Bomet,1.0,30871482732436279296,0.05,1.0,5,0.0534,494437,45,0.2457,2.0274,0.5551
2024-04-27,36,Kakamega,1.0,3514098385804525019217264640,0.05,1.0,11,0.1057,1315274,41,0.05,2.753,1.0
2024-04-27,37,Vihiga,1.0,5286553872384535822336,0.05,1.0,5,0.0493,354802,41,0.3083,1.9892,0.4983
2024-04-27,38,Bungoma,1.0,1525181073023339834900480,0.05,1.0,9,0.09,1026936,25,0.05,2.2242,1.0
2024-04-27,39,Busia,1.0,10759205965383530971136,0.05,0.9958,3,0.0263,530604,40,0.1529,1.9774,0.5393
2024-04-27,40,Siaya,1.0,284883547500592,0.1457,1.0,1,0.013,444050,43,0.5291,1.535,0.3311
2024-04-27,41,Kisumu,1.0,8079815419823253356544,0.05,1.0,2,0.0132,684995,40,0.3419,1.8106,0.4125
2024-04-27,42,Homa Bay,1.0,4997433352582079,0.0943,0.9889,0,0.0014,503852,45,0.3851,1.7038,0.3374
2024-04-27,43,Migori,1.0,1074314494751015,0.05,1.0,0,0.0,518639,45,0.4652,1.666,0.3204
2024-04-27,44,Kisii,1.0,901861532041202048,0.05,1.0,0,0.0053,690943,45,0.2691,1.9153,0.5547
2024-04-27,45,Nyamira,1.0,16879749545679,0.2099,1.0,2,0.0163,248110,43,0.6342,1.4076,0.1911
2024-04-27,46,Nairobi,1.0,3141474888321243138752512,0.05,1.0,2,0.0184,2597862,15,0.2183,1.7939,0.5068
2024-04-28,0,Mombasa,1.0,28621617770229,0.05,1.0,2,0.0167,576546,1,0.3747,1.5182,0.3345
2024-04-28,1,Kwale,1.0,197059950437305,0.05,1.0,1,0.0111,422017,0,0.2968,1.8147,0.5505
2024-04-28,2,Kilifi,1.0,34539951849604521984,0.05,0.8666,10,0.0957,902501,0,0.05,2.3401,1.0
2024-04-28,3,Tana River,1.0,17725871973157956149575680,0.05,0.8815,10,0.1057,233136,4,0.05,2.8005,1.0
2024-04-28,4,Lamu,1.0,738854857445245,0.05,1.0,0,0.0015,86460,2,0.3417,1.9153,0.4138
2024-04-28,5,Taita-Taveta,1.0,1805945350988958,0.05,1.0,7,0.0725,179434,1,0.2593,1.8578,0.6727
2024-04-28,6,Garissa,1.0,9322920386158211815702528,0.05,0.828,2,0.0215,664413,7,0.05,3.5,1.0
2024-04-28,7,Wajir,1.0,2528624789168048522133504,0.05,0.8215,11,0.1067,579079,8,0.05,2.8419,1.0
2024-04-28,8,Mandera,1.0,41032961242712968,0.05,0.7989,9,0.0963,640488,7,0.05,2.2484,0.88
2024-04-28,9,Marsabit,1.0,202743089784470350491287552,0.05,0.7098,5,0.0449,340937,8,0.05,2.7138,0.9942
2024-04-28,10,Isiolo,1.0,698836974330711749684713756819456,0.05,0.8918,6,0.0585,213448,11,0.05,3.3058,1.0
2024-04-28,11,Meru,1.0,1466412676206255669248,0.05,1.0,8,0.0863,1089812,12,0.05,2.5385,1.0
2024-04-28,12,Tharaka-Nithi,1.0,190552231368128064,0.05,1.0,16,0.1607,233857,13,0.0693,2.1795,0.6864
2024-04-28,13,Embu,1.0,115954928250278707200,0.05,1.0,3,0.0358,366899,19,0.2883,1.9735,0.4494
2024-04-28,14,Kitui,1.0,125116662921487091566116864,0.05,0.8827,13,0.1289,820138,2,0.05,2.8505,1.0
2024-04-28,15,Machakos,1.0,201633741397806114108604416,0.05,1.0,8,0.0787,863108,13,0.05,2.1998,1.0
2024-04-28,16,Makueni,1.0,1221159693227694489600,0.05,1.0,7,0.0658,607890,5,0.05,2.1799,0.8858
2024-04-28,17,Nyandarua,1.0,61700086950599647232,0.05,1.0,1,0.0129,370835,18,0.2944,1.9838,0.4685
2024-04-28,18,Nyeri,1.0,1495812825571109,0.05,1.0,0,0.0,421432,19,0.2622,1.8915,0.5988
2024-04-28,19,Kirinyaga,1.0,1174012717412,0.1677,1.0,3,0.022,260893,18,0.5286,1.5584,0.2711
2024-04-28,20,Murang'a,1.0,215903410354200480,0.05,1.0,7,0.069,540763,19,0.1671,1.9111,0.6656
2024-04-28,21,Kiambu,1.0,9025456917756211850849026048,0.05,1.0,6,0.063,1498000,20,0.05,1.9455,0.8262
2024-04-28,22,Turkana,1.0,26832459173911246929920,0.05,0.7591,14,0.1377,824880,23,0.05,2.8381,1.0
2024-04-28,23,West Pokot,1.0,152677824119602904301568,0.05,0.8798,9,0.0929,416976,22,0.05,2.5141,1.0
2024-04-28,24,Samburu,1.0,1055071095971231151698449793024,0.05,0.9143,10,0.1035,257841,11,0.05,3.5,1.0
2024-04-28,25,Trans-Nzoia,1.0,50233717815290787528704,0.05,1.0,11,0.1094,626596,23,0.0655,2.0211,0.7992
2024-04-28,26,Uasin Gishu,1.0,542672499167481787728995024896,0.05,1.0,9,0.0923,837692,25,0.05,2.4049,0.8178
2024-04-28,27,Elgeyo Marakwet,1.0,22145051230848453919251628032,0.05,1.0,8,0.0779,339524,25,0.05,2.9399,1.0
2024-04-28,28,Nandi,1.0,465652953977551820483006960762880,0.05,1.0,9,0.096,705344,36,0.05,3.5,1.0
2024-04-28,29,Baringo,1.0,18274264187591307079304410562560,0.05,0.8975,12,0.115,499836,22,0.05,2.7356,1.0
2024-04-28,30,Laikipia,1.0,9491140010585388243854441840640,0.05,1.0,8,0.0839,383983,18,0.05,2.5946,1.0
2024-04-28,31,Nakuru,1.0,13666534586005309036567964147515392,0.05,1.0,10,0.101,1557145,46,0.05,2.5541,1.0
2024-04-28,32,Narok,1.0,64381693541497086943428608,0.05,0.965,8,0.0778,751786,43,0.05,2.3924,0.7487
2024-04-28,33,Kajiado,1.0,87232835727521326144367362048,0.05,1.0,10,0.0994,708816,5,0.05,2.1728,1.0
2024-04-28,34,Kericho,1.0,278128895270620527854205534208,0.05,1.0,18,0.1779,655180,44,0.05,2.7972,1.0
2024-04-28,35,Bomet,1.0,549003967911218511872,0.05,1.0,2,0.0212,513499,45,0.2102,2.0987,0.5753
2024-04-28,36,Kakamega,1.0,76162328135191096532798537728,0.05,1.0,9,0.0898,1342888,41,0.05,2.8453,1.0
2024-04-28,37,Vihiga,1.0,85917174828203690164224,0.05,1.0,4,0.0396,366561,41,0.2755,2.0655,0.5939
2024-04-28,38,Bungoma,1.0,29372995851542926429519872,0.05,1.0,8,0.0772,1059117,25,0.05,2.3071,1.0
2024-04-28,39,Busia,1.0,198605409893777221353472,0.05,0.9963,1,0.0173,548757,40,0.1286,2.0576,0.5747
2024-04-28,40,Siaya,1.0,3507221952239784,0.05,1.0,1,0.005,471506,43,0.4953,1.5935,0.3421
2024-04-28,41,Kisumu,1.0,163926014760132699750400,0.05,1.0,1,0.0083,708523,40,0.3129,1.8867,0.4529
2024-04-28,42,Homa Bay,1.0,82531685354951056,0.05,0.9941,1,0.0089,535256,45,0.3562,1.7617,0.3789
2024-04-28,43,Migori,1.0,14186338007112408,0.05,1.0,5,0.0517,548528,45,0.4293,1.7255,0.4047
2024-04-28,44,Kisii,1.0,12615519283082969088,0.05,1.0,1,0.0086,719738,45,0.2343,1.9854,0.5804
2024-04-28,45,Nyamira,1.0,205088705575818,0.1068,1.0,1,0.0146,265606,43,0.6043,1.4591,0.1896
2024-04-28,46,Nairobi,1.0,74138344632706761486237696,0.05,1.0,2,0.0255,2687821,15,0.1854,1.8733,0.5543
2024-04-29,0,Mombasa,1.0,220979368827574,0.05,1.0,0,0.0,608134,1,0.3396,1.5813,0.368
